"Date","Time","33 KV Rajendrapur Incommer","33 KV Joydebpur Incommer","T-1 Transformer","T-2 Transformer","T-3 Transformer","T-4 Transformer","11 KV T1 Transformer Incommer","11 KV T2 Transformer Incommer","11 KV T3 Transformer Incommer","11 KV T4 Transformer Incommer","Power (MW)","Supply (MW)","Demand (MW)"
"09-08-2021","10:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 50; Y-Phase: 50; B-Phase: 50; MW: 2.5","R-Phase: 110; Y-Phase: 110; B-Phase: 110; MW: 5.5","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 46; Y-Phase: 46; B-Phase: 46; MW: 2.3","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","16.3","16.3"
"09-08-2021","11:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 114; Y-Phase: 114; B-Phase: 114; MW: 5.7","R-Phase: 66; Y-Phase: 66; B-Phase: 66; MW: 3.3","R-Phase: 88; Y-Phase: 88; B-Phase: 88; MW: 4.4","R-Phase: 76; Y-Phase: 76; B-Phase: 76; MW: 3.3","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","16.3","16.3"
"09-08-2021","12:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 114; Y-Phase: 114; B-Phase: 114; MW: 5.7","R-Phase: 66; Y-Phase: 66; B-Phase: 66; MW: 3.3","R-Phase: 88; Y-Phase: 88; B-Phase: 88; MW: 4.4","R-Phase: 72; Y-Phase: 72; B-Phase: 72; MW: 3.7","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","17.1","171"
"09-08-2021","13:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 126; Y-Phase: 126; B-Phase: 126; MW: 6.3","R-Phase: 112; Y-Phase: 112; B-Phase: 112; MW: 5.6","R-Phase: 112; Y-Phase: 112; B-Phase: 112; MW: 5.6","R-Phase: 40; Y-Phase: 40; B-Phase: 40; MW: 2","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","19.5","19.5"
"09-08-2021","14:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 126; Y-Phase: 126; B-Phase: 126; MW: 6.3","R-Phase: 110; Y-Phase: 110; B-Phase: 110; MW: 5.5","R-Phase: 60; Y-Phase: 60; B-Phase: 60; MW: 3","R-Phase: 80; Y-Phase: 80; B-Phase: 80; MW: 4","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","18.8","18.8"
"09-08-2021","15:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 66; Y-Phase: 66; B-Phase: 66; MW: 3.3","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 122; Y-Phase: 122; B-Phase: 122; MW: 6.1","R-Phase: 78; Y-Phase: 78; B-Phase: 78; MW: 3.9","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","18.3","18.3"
"09-08-2021","16:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 118; Y-Phase: 118; B-Phase: 118; MW: 5.9","R-Phase: 106; Y-Phase: 106; B-Phase: 106; MW: 5.3","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 74; Y-Phase: 74; B-Phase: 74; MW: 3.7","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","20.9","20.9"
"09-08-2021","17:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 112; Y-Phase: 112; B-Phase: 112; MW: 5.6","R-Phase: 102; Y-Phase: 102; B-Phase: 102; MW: 5.1","R-Phase: 112; Y-Phase: 112; B-Phase: 112; MW: 5.6","R-Phase: 70; Y-Phase: 70; B-Phase: 70; MW: 3.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","19.8","19.8"
"09-08-2021","18:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 104; Y-Phase: 104; B-Phase: 104; MW: 5.2","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 106; Y-Phase: 106; B-Phase: 106; MW: 6.3","R-Phase: 70; Y-Phase: 70; B-Phase: 70; MW: 3.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","19","19"
"09-08-2021","19:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","","",""
"09-08-2021","19:30:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","","",""
"09-08-2021","20:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 126; Y-Phase: 126; B-Phase: 126; MW: 6.4","R-Phase: 116; Y-Phase: 116; B-Phase: 116; MW: 5.8","R-Phase: 124; Y-Phase: 124; B-Phase: 124; MW: 6.2","R-Phase: 84; Y-Phase: 84; B-Phase: 84; MW: 4.2","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","22.6","22.6"
"09-08-2021","21:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 126; Y-Phase: 126; B-Phase: 126; MW: 6.4","R-Phase: 116; Y-Phase: 116; B-Phase: 116; MW: 5.8","R-Phase: 124; Y-Phase: 124; B-Phase: 124; MW: 6.2","R-Phase: 84; Y-Phase: 84; B-Phase: 84; MW: 4.2","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","22.9","22.9"
"09-08-2021","22:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 122; Y-Phase: 122; B-Phase: 122; MW: 6.1","R-Phase: 102; Y-Phase: 102; B-Phase: 102; MW: 5.1","R-Phase: 126; Y-Phase: 126; B-Phase: 126; MW: 6.3","R-Phase: 92; Y-Phase: 92; B-Phase: 92; MW: 4.6","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","22.1","22.1"
"09-08-2021","23:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: 6.3","R-Phase: ; Y-Phase: ; B-Phase: ; MW: 5.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: 6.1","R-Phase: ; Y-Phase: ; B-Phase: ; MW: 4.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","22","22"
"10-08-2021","00:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 125; Y-Phase: 125; B-Phase: 125; MW: 6.3","R-Phase: 110; Y-Phase: 110; B-Phase: 110; MW: 5.5","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 90; Y-Phase: 90; B-Phase: 90; MW: 4.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","22.3","22.3"
"10-08-2021","01:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 90; Y-Phase: 90; B-Phase: 90; MW: 4.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","21.5","21.5"
"10-08-2021","02:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 115; Y-Phase: 115; B-Phase: 115; MW: 5.7","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 80; Y-Phase: 80; B-Phase: 80; MW: 4","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","20.7","20.7"
"10-08-2021","03:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 115; Y-Phase: 115; B-Phase: 115; MW: 5.7","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 80; Y-Phase: 80; B-Phase: 80; MW: 4","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","20.7","20.7"
"10-08-2021","04:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 110; Y-Phase: 110; B-Phase: 110; MW: 5.5","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 80; Y-Phase: 80; B-Phase: 80; MW: 4","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","20.5","20.5"
"10-08-2021","05:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 90; Y-Phase: 90; B-Phase: 90; MW: 4.5","R-Phase: 110; Y-Phase: 110; B-Phase: 110; MW: 5.5","R-Phase: 70; Y-Phase: 70; B-Phase: 70; MW: 3.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","18.5","18.5"
"10-08-2021","06:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 80; Y-Phase: 80; B-Phase: 80; MW: 4","R-Phase: 110; Y-Phase: 110; B-Phase: 110; MW: 5.5","R-Phase: 70; Y-Phase: 70; B-Phase: 70; MW: 3.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","18","18"
"10-08-2021","07:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 235; Y-Phase: 280; B-Phase: 309; MW: 5.2","R-Phase: 222; Y-Phase: 275; B-Phase: 242; MW: 4.6","R-Phase: 190; Y-Phase: 197; B-Phase: 285; MW: 5.5","R-Phase: 221; Y-Phase: 215; B-Phase: 214; MW: 4.1","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","19.4","19.4"
"10-08-2021","08:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 235; Y-Phase: 281; B-Phase: 309; MW: 5.2","R-Phase: 120; Y-Phase: 170; B-Phase: 142; MW: 3.2","R-Phase: 190; Y-Phase: 197; B-Phase: 285; MW: 5.5","R-Phase: 221; Y-Phase: 215; B-Phase: 214; MW: 4.1","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","22","18","18"
"10-08-2021","09:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 193; Y-Phase: 332; B-Phase: 358; MW: 6.1","R-Phase: 259; Y-Phase: 304; B-Phase: 279; MW: 5.2","R-Phase: 316; Y-Phase: 311; B-Phase: 300; MW: 5.7","R-Phase: 216; Y-Phase: 211; B-Phase: 206; MW: 3.9","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","20.9","20.9"
"10-08-2021","10:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 290; Y-Phase: 305; B-Phase: 335; MW: 5.8","R-Phase: 320; Y-Phase: 357; B-Phase: 329; MW: 6.2","R-Phase: 308; Y-Phase: 307; B-Phase: 292; MW: 5.7","R-Phase: 207; Y-Phase: 198; B-Phase: 193; MW: 3.6","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","21.3","21.3"
